location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T23:30:00.000Z,2016-12-27T05:00:00+05:30,pm25,210.9,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T22:30:00.000Z,2016-12-27T04:00:00+05:30,pm25,208.9,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T21:30:00.000Z,2016-12-27T03:00:00+05:30,pm25,209.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T20:30:00.000Z,2016-12-27T02:00:00+05:30,pm25,213.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T19:30:00.000Z,2016-12-27T01:00:00+05:30,pm25,221.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T18:30:00.000Z,2016-12-27T00:00:00+05:30,pm25,220.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T17:30:00.000Z,2016-12-26T23:00:00+05:30,pm25,222.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T16:30:00.000Z,2016-12-26T22:00:00+05:30,pm25,216.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T15:30:00.000Z,2016-12-26T21:00:00+05:30,pm25,196.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T14:30:00.000Z,2016-12-26T20:00:00+05:30,pm25,164.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T13:30:00.000Z,2016-12-26T19:00:00+05:30,pm25,120.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T12:30:00.000Z,2016-12-26T18:00:00+05:30,pm25,93.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T11:30:00.000Z,2016-12-26T17:00:00+05:30,pm25,86.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T10:30:00.000Z,2016-12-26T16:00:00+05:30,pm25,87.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T09:30:00.000Z,2016-12-26T15:00:00+05:30,pm25,101.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T08:30:00.000Z,2016-12-26T14:00:00+05:30,pm25,118.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T07:30:00.000Z,2016-12-26T13:00:00+05:30,pm25,145.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T06:30:00.000Z,2016-12-26T12:00:00+05:30,pm25,173.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T05:30:00.000Z,2016-12-26T11:00:00+05:30,pm25,178.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T04:30:00.000Z,2016-12-26T10:00:00+05:30,pm25,200.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T03:30:00.000Z,2016-12-26T09:00:00+05:30,pm25,163.2,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T02:30:00.000Z,2016-12-26T08:00:00+05:30,pm25,136.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T01:30:00.000Z,2016-12-26T07:00:00+05:30,pm25,155.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-26T00:30:00.000Z,2016-12-26T06:00:00+05:30,pm25,194.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T23:30:00.000Z,2016-12-26T05:00:00+05:30,pm25,247.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T22:30:00.000Z,2016-12-26T04:00:00+05:30,pm25,278.9,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T21:30:00.000Z,2016-12-26T03:00:00+05:30,pm25,288.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T20:30:00.000Z,2016-12-26T02:00:00+05:30,pm25,291.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T19:30:00.000Z,2016-12-26T01:00:00+05:30,pm25,295.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T18:30:00.000Z,2016-12-26T00:00:00+05:30,pm25,291.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T17:30:00.000Z,2016-12-25T23:00:00+05:30,pm25,293,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T16:30:00.000Z,2016-12-25T22:00:00+05:30,pm25,295.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T15:30:00.000Z,2016-12-25T21:00:00+05:30,pm25,298.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T14:30:00.000Z,2016-12-25T20:00:00+05:30,pm25,307.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T13:30:00.000Z,2016-12-25T19:00:00+05:30,pm25,311.9,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T12:30:00.000Z,2016-12-25T18:00:00+05:30,pm25,318.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T11:30:00.000Z,2016-12-25T17:00:00+05:30,pm25,319.8,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T10:30:00.000Z,2016-12-25T16:00:00+05:30,pm25,330.8,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T09:30:00.000Z,2016-12-25T15:00:00+05:30,pm25,333.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T08:30:00.000Z,2016-12-25T14:00:00+05:30,pm25,327.2,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T07:30:00.000Z,2016-12-25T13:00:00+05:30,pm25,311.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T06:30:00.000Z,2016-12-25T12:00:00+05:30,pm25,279.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T05:30:00.000Z,2016-12-25T11:00:00+05:30,pm25,237.9,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T04:30:00.000Z,2016-12-25T10:00:00+05:30,pm25,230.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T03:30:00.000Z,2016-12-25T09:00:00+05:30,pm25,219.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T02:30:00.000Z,2016-12-25T08:00:00+05:30,pm25,209.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T01:30:00.000Z,2016-12-25T07:00:00+05:30,pm25,207.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-25T00:30:00.000Z,2016-12-25T06:00:00+05:30,pm25,212.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T23:30:00.000Z,2016-12-25T05:00:00+05:30,pm25,213.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T22:30:00.000Z,2016-12-25T04:00:00+05:30,pm25,217.2,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T21:30:00.000Z,2016-12-25T03:00:00+05:30,pm25,219.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T20:30:00.000Z,2016-12-25T02:00:00+05:30,pm25,234.2,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T19:30:00.000Z,2016-12-25T01:00:00+05:30,pm25,245.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T18:30:00.000Z,2016-12-25T00:00:00+05:30,pm25,264.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T17:30:00.000Z,2016-12-24T23:00:00+05:30,pm25,285.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T16:30:00.000Z,2016-12-24T22:00:00+05:30,pm25,296.8,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T15:30:00.000Z,2016-12-24T21:00:00+05:30,pm25,306.8,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T14:30:00.000Z,2016-12-24T20:00:00+05:30,pm25,318.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T13:30:00.000Z,2016-12-24T19:00:00+05:30,pm25,326.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T12:30:00.000Z,2016-12-24T18:00:00+05:30,pm25,336,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T11:30:00.000Z,2016-12-24T17:00:00+05:30,pm25,319.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T10:30:00.000Z,2016-12-24T16:00:00+05:30,pm25,300.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T09:30:00.000Z,2016-12-24T15:00:00+05:30,pm25,304.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T08:30:00.000Z,2016-12-24T14:00:00+05:30,pm25,322.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T07:30:00.000Z,2016-12-24T13:00:00+05:30,pm25,414.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T06:30:00.000Z,2016-12-24T12:00:00+05:30,pm25,487.8,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T05:30:00.000Z,2016-12-24T11:00:00+05:30,pm25,516.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T04:30:00.000Z,2016-12-24T10:00:00+05:30,pm25,515.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T03:30:00.000Z,2016-12-24T09:00:00+05:30,pm25,505.3,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T02:30:00.000Z,2016-12-24T08:00:00+05:30,pm25,491.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T01:30:00.000Z,2016-12-24T07:00:00+05:30,pm25,465.7,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-24T00:30:00.000Z,2016-12-24T06:00:00+05:30,pm25,461.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T23:30:00.000Z,2016-12-24T05:00:00+05:30,pm25,457,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T22:30:00.000Z,2016-12-24T04:00:00+05:30,pm25,442.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T21:30:00.000Z,2016-12-24T03:00:00+05:30,pm25,429.2,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T20:30:00.000Z,2016-12-24T02:00:00+05:30,pm25,436.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T19:30:00.000Z,2016-12-24T01:00:00+05:30,pm25,449.8,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T18:30:00.000Z,2016-12-24T00:00:00+05:30,pm25,453.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T17:30:00.000Z,2016-12-23T23:00:00+05:30,pm25,456.2,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T16:30:00.000Z,2016-12-23T22:00:00+05:30,pm25,460.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T15:30:00.000Z,2016-12-23T21:00:00+05:30,pm25,431.8,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T14:30:00.000Z,2016-12-23T20:00:00+05:30,pm25,353.4,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T13:30:00.000Z,2016-12-23T19:00:00+05:30,pm25,294.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T12:30:00.000Z,2016-12-23T18:00:00+05:30,pm25,257,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T11:30:00.000Z,2016-12-23T17:00:00+05:30,pm25,241.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T10:30:00.000Z,2016-12-23T16:00:00+05:30,pm25,242.2,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T09:30:00.000Z,2016-12-23T15:00:00+05:30,pm25,300.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T08:30:00.000Z,2016-12-23T14:00:00+05:30,pm25,345.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T07:30:00.000Z,2016-12-23T13:00:00+05:30,pm25,358.8,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T06:30:00.000Z,2016-12-23T12:00:00+05:30,pm25,370,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T05:30:00.000Z,2016-12-23T11:00:00+05:30,pm25,369.6,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T04:30:00.000Z,2016-12-23T10:00:00+05:30,pm25,363.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T03:30:00.000Z,2016-12-23T09:00:00+05:30,pm25,356.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T02:30:00.000Z,2016-12-23T08:00:00+05:30,pm25,355.1,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
US Diplomatic Post: New Delhi,Delhi,IN,2016-12-23T01:30:00.000Z,2016-12-23T07:00:00+05:30,pm25,349.5,µg/m³,28.63576,77.22445,"[{""name"":""EPA AirNow DOS"",""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary""}]"
