Station,Period Start,Period End,Time of High Tide,Elevation (Meters) Above Datum,Tide Type,Duration (Hours)
8575512,1989-08-26 04:00,1989-08-26 10:00,1989-08-26 06:30,0.166,HH,6.0
8575512,1989-08-26 15:00,1989-08-26 19:00,1989-08-26 17:24,0.063,H,4.0
8575512,1989-08-27 05:00,1989-08-27 09:00,1989-08-27 07:12,0.090,HH,4.0
8575512,1989-08-28 06:00,1989-08-28 11:00,1989-08-28 08:24,0.127,HH,5.0
8575512,1989-08-28 18:00,1989-08-28 21:00,1989-08-28 19:36,0.038,H,3.0
8575512,1989-08-29 06:00,1989-08-29 12:00,1989-08-29 08:48,0.175,HH,6.0
8575512,1989-08-29 19:00,1989-08-29 22:00,1989-08-29 20:48,0.066,H,3.0
8575512,1989-08-30 07:00,1989-08-30 11:00,1989-08-30 09:24,0.111,HH,4.0
8575512,1989-09-01 10:00,1989-09-01 12:00,1989-09-01 10:48,0.044,H,2.0
8575512,1989-09-01 22:00,1989-09-02 01:00,1989-09-01 23:06,0.069,HH,3.0
8575512,1989-09-04 10:00,1989-09-04 14:00,1989-09-04 11:36,0.099,H,4.0
8575512,1989-09-04 22:00,1989-09-05 05:00,1989-09-05 01:18,0.175,HH,7.0
8575512,1989-09-05 10:00,1989-09-05 15:00,1989-09-05 12:30,0.087,H,5.0
8575512,1989-09-05 23:00,1989-09-06 05:00,1989-09-06 01:36,0.157,HH,6.0
8575512,1989-09-06 13:00,1989-09-06 14:00,1989-09-06 13:24,0.008,H,1.0
8575512,1989-09-07 01:00,1989-09-07 05:00,1989-09-07 02:36,0.096,HH,4.0
8575512,1989-09-07 13:00,1989-09-07 14:00,1989-09-07 13:36,0.017,H,1.0
8575512,1989-09-08 02:00,1989-09-08 06:00,1989-09-08 03:54,0.084,HH,4.0
8575512,1989-09-09 02:00,1989-09-09 07:00,1989-09-09 04:24,0.090,HH,5.0
8575512,1989-09-10 03:00,1989-09-10 09:00,1989-09-10 05:48,0.124,HH,6.0
8575512,1989-09-11 04:00,1989-09-11 09:00,1989-09-11 06:24,0.130,HH,5.0
8575512,1989-09-12 06:00,1989-09-12 08:00,1989-09-12 07:00,0.060,HH,2.0
8575512,1989-09-13 07:00,1989-09-13 11:00,1989-09-13 08:18,0.108,HH,4.0
8575512,1989-09-13 18:00,1989-09-13 21:00,1989-09-13 20:06,0.072,H,3.0
8575512,1989-09-14 07:00,1989-09-14 11:00,1989-09-14 08:30,0.157,HH,4.0
8575512,1989-09-14 19:00,1989-09-14 22:00,1989-09-14 20:36,0.105,H,3.0
8575512,1989-09-15 07:00,1989-09-15 11:00,1989-09-15 09:24,0.127,HH,4.0
8575512,1989-09-16 20:00,1989-09-17 03:00,1989-09-16 23:30,0.242,HH,7.0
8575512,1989-09-17 07:00,1989-09-17 14:00,1989-09-17 10:48,0.218,H,7.0
8575512,1989-09-17 21:00,1989-09-18 02:00,1989-09-17 23:24,0.181,HH,5.0
8575512,1989-09-19 00:00,1989-09-19 02:00,1989-09-19 00:48,0.044,HH,2.0
8575512,1989-09-19 23:00,1989-09-20 17:00,1989-09-20 02:18,0.309,HH,18.0
8575512,1989-09-20 22:00,1989-09-21 07:00,1989-09-21 02:24,0.288,HH,9.0
8575512,1989-09-22 02:00,1989-09-22 06:00,1989-09-22 03:30,0.105,HH,4.0
8575512,1989-09-22 13:00,1989-09-23 18:00,1989-09-23 03:42,0.648,HH,29.0
8575512,1989-09-26 07:00,1989-09-26 09:00,1989-09-26 07:54,0.023,HH,2.0
8575512,1989-09-28 06:00,1989-09-28 11:00,1989-09-28 08:36,0.117,HH,5.0
8575512,1989-10-01 22:00,1989-10-02 02:00,1989-10-01 23:36,0.124,HH,4.0
8575512,1989-10-02 08:00,1989-10-02 15:00,1989-10-02 11:24,0.157,H,7.0
8575512,1989-10-02 20:00,1989-10-03 03:00,1989-10-02 23:24,0.212,HH,7.0
8575512,1989-10-09 03:00,1989-10-09 04:00,1989-10-09 03:18,0.014,HH,1.0
8575512,1989-10-10 06:00,1989-10-10 07:00,1989-10-10 06:36,0.011,HH,1.0
8575512,1989-10-10 16:00,1989-10-10 19:00,1989-10-10 17:42,0.053,H,3.0
8575512,1989-10-11 04:00,1989-10-11 08:00,1989-10-11 06:24,0.075,HH,4.0
8575512,1989-10-12 19:00,1989-10-12 21:00,1989-10-12 20:18,0.050,HH,2.0
8575512,1989-10-14 21:00,1989-10-14 22:00,1989-10-14 21:48,0.044,HH,1.0
8575512,1989-10-15 22:00,1989-10-15 23:00,1989-10-15 22:30,0.047,HH,1.0
8575512,1989-10-16 21:00,1989-10-17 01:00,1989-10-16 23:18,0.133,HH,4.0
8575512,1989-10-17 23:00,1989-10-18 01:00,1989-10-18 00:06,0.053,HH,2.0
8575512,1989-10-19 12:00,1989-10-20 20:00,1989-10-20 01:42,0.523,HH,32.0
8575512,1989-10-20 22:00,1989-10-21 06:00,1989-10-21 02:30,0.221,HH,8.0
8575512,1989-10-24 05:00,1989-10-24 07:00,1989-10-24 06:18,0.053,HH,2.0
8575512,1989-10-28 21:00,1989-10-28 22:00,1989-10-28 21:24,0.011,HH,1.0
8575512,1989-10-30 21:00,1989-10-31 00:00,1989-10-30 22:36,0.075,HH,3.0
8575512,1989-10-31 21:00,1989-11-01 02:00,1989-10-31 23:24,0.148,HH,5.0
8575512,1989-11-05 01:00,1989-11-05 04:00,1989-11-05 02:24,0.063,HH,3.0
8575512,1989-11-06 03:00,1989-11-06 05:00,1989-11-06 03:54,0.038,HH,2.0
8575512,1989-11-06 15:00,1989-11-06 16:00,1989-11-06 15:24,0.020,H,1.0
8575512,1989-11-07 02:00,1989-11-07 06:00,1989-11-07 03:54,0.099,HH,4.0
8575512,1989-11-08 05:00,1989-11-08 06:00,1989-11-08 05:24,0.020,HH,1.0
8575512,1989-11-08 16:00,1989-11-08 19:00,1989-11-08 17:24,0.056,H,3.0
8575512,1989-11-09 03:00,1989-11-09 09:00,1989-11-09 05:54,0.151,HH,6.0
8575512,1989-11-09 15:00,1989-11-09 22:00,1989-11-09 18:36,0.230,HH,7.0
8575512,1989-11-10 17:00,1989-11-10 23:00,1989-11-10 19:12,0.221,HH,6.0
8575512,1989-11-11 21:00,1989-11-11 22:00,1989-11-11 21:12,0.032,HH,1.0
8575512,1989-11-14 22:00,1989-11-15 00:00,1989-11-14 22:54,0.056,HH,2.0
8575512,1989-11-15 23:00,1989-11-16 01:00,1989-11-16 00:06,0.041,H,2.0
8575512,1989-11-16 10:00,1989-11-16 15:00,1989-11-16 12:48,0.191,HH,5.0
8575512,1989-11-16 20:00,1989-11-17 01:00,1989-11-16 22:48,0.145,HH,5.0
8575512,1989-11-24 19:00,1989-11-24 21:00,1989-11-24 20:00,0.041,HH,2.0
8575512,1989-11-25 08:00,1989-11-25 08:00,1989-11-25 08:00,0.008,H,0.0
8575512,1989-11-25 19:00,1989-11-25 22:00,1989-11-25 20:12,0.066,HH,3.0
8575512,1989-11-28 21:00,1989-11-28 23:00,1989-11-28 22:06,0.056,HH,2.0
8575512,1989-12-02 23:00,1989-12-03 04:00,1989-12-03 01:12,0.166,HH,5.0
8575512,1989-12-11 21:00,1989-12-11 21:00,1989-12-11 21:00,0.011,HH,0.0
8575512,1989-12-14 23:00,1989-12-15 00:00,1989-12-14 23:42,0.038,HH,1.0
8575512,1989-12-16 00:00,1989-12-16 01:00,1989-12-16 00:42,0.041,HH,1.0
8575512,1989-12-25 19:00,1989-12-26 01:00,1989-12-25 21:48,0.124,HH,6.0
8575512,1989-12-26 07:00,1989-12-26 08:00,1989-12-26 07:18,0.011,HH,1.0
8575512,1990-01-01 00:00,1990-01-01 03:00,1990-01-01 00:54,0.096,HH,3.0
8575512,1990-01-09 20:00,1990-01-09 23:00,1990-01-09 21:48,0.063,HH,3.0
8575512,1990-01-10 08:00,1990-01-10 09:00,1990-01-10 08:30,0.014,H,1.0
8575512,1990-01-11 22:00,1990-01-11 23:00,1990-01-11 22:48,0.023,HH,1.0
8575512,1990-01-23 19:00,1990-01-23 21:00,1990-01-23 20:12,0.023,HH,2.0
8575512,1990-02-04 16:00,1990-02-04 21:00,1990-02-04 18:06,0.117,HH,5.0
8575512,1990-02-06 17:00,1990-02-06 22:00,1990-02-06 19:30,0.151,HH,5.0
8575512,1990-02-09 21:00,1990-02-09 23:00,1990-02-09 22:18,0.078,HH,2.0
8575512,1990-02-13 23:00,1990-02-14 02:00,1990-02-14 00:36,0.072,HH,3.0
8575512,1990-02-16 12:00,1990-02-16 18:00,1990-02-16 15:00,0.124,HH,6.0
8575512,1990-03-31 14:00,1990-03-31 15:00,1990-03-31 14:12,0.029,HH,1.0
8575512,1990-04-01 13:00,1990-04-01 16:00,1990-04-01 14:54,0.072,HH,3.0
8575512,1990-04-02 13:00,1990-04-02 19:00,1990-04-02 15:54,0.169,HH,6.0
8575512,1990-04-03 02:00,1990-04-03 05:00,1990-04-03 04:00,0.056,H,3.0
8575512,1990-04-11 11:00,1990-04-11 12:00,1990-04-11 11:54,0.023,HH,1.0
8575512,1990-04-27 11:00,1990-04-27 12:00,1990-04-27 11:36,0.038,HH,1.0
8575512,1990-04-29 13:00,1990-04-29 15:00,1990-04-29 13:30,0.023,HH,2.0
8575512,1990-04-30 12:00,1990-04-30 18:00,1990-04-30 14:48,0.175,HH,6.0
8575512,1990-05-05 07:00,1990-05-05 08:00,1990-05-05 07:48,0.014,HH,1.0
8575512,1990-05-05 18:00,1990-05-05 19:00,1990-05-05 18:54,0.023,HH,1.0
8575512,1990-05-07 08:00,1990-05-07 10:00,1990-05-07 08:36,0.060,HH,2.0
8575512,1990-05-10 09:00,1990-05-10 15:00,1990-05-10 11:30,0.136,HH,6.0
8575512,1990-05-10 18:00,1990-05-11 02:00,1990-05-10 22:42,0.236,HH,8.0
8575512,1990-05-13 10:00,1990-05-13 15:00,1990-05-13 12:24,0.130,HH,5.0
8575512,1990-05-16 14:00,1990-05-16 15:00,1990-05-16 14:18,0.035,HH,1.0
8575512,1990-05-21 06:00,1990-05-21 08:00,1990-05-21 07:24,0.053,HH,2.0
8575512,1990-05-22 06:00,1990-05-22 13:00,1990-05-22 09:00,0.191,H,7.0
8575512,1990-05-22 16:00,1990-05-22 23:00,1990-05-22 19:12,0.194,HH,7.0
8575512,1990-05-23 05:00,1990-05-23 12:00,1990-05-23 08:30,0.313,HH,7.0
8575512,1990-05-24 09:00,1990-05-24 11:00,1990-05-24 09:48,0.056,HH,2.0
8575512,1990-05-25 09:00,1990-05-25 13:00,1990-05-25 10:54,0.136,HH,4.0
8575512,1990-05-26 09:00,1990-05-26 17:00,1990-05-26 12:12,0.349,HH,8.0
8575512,1990-05-26 19:00,1990-05-27 00:00,1990-05-26 22:12,0.096,H,5.0
8575512,1990-05-27 11:00,1990-05-27 13:00,1990-05-27 12:18,0.053,HH,2.0
8575512,1990-05-28 10:00,1990-05-28 17:00,1990-05-28 13:12,0.239,HH,7.0
8575512,1990-05-28 23:00,1990-05-29 03:00,1990-05-29 01:18,0.090,H,4.0
8575512,1990-05-29 11:00,1990-05-29 18:00,1990-05-29 14:36,0.267,HH,7.0
8575512,1990-06-06 07:00,1990-06-06 10:00,1990-06-06 09:06,0.072,HH,3.0
8575512,1990-06-09 09:00,1990-06-09 13:00,1990-06-09 10:30,0.099,HH,4.0
8575512,1990-06-13 10:00,1990-06-13 18:00,1990-06-13 13:12,0.261,HH,8.0
8575512,1990-06-14 00:00,1990-06-14 03:00,1990-06-14 01:54,0.056,H,3.0
8575512,1990-06-14 13:00,1990-06-14 15:00,1990-06-14 13:54,0.053,HH,2.0
8575512,1990-06-15 13:00,1990-06-15 17:00,1990-06-15 14:36,0.133,HH,4.0
8575512,1990-06-16 02:00,1990-06-16 05:00,1990-06-16 03:30,0.078,H,3.0
8575512,1990-06-17 05:00,1990-06-17 05:00,1990-06-17 05:00,0.014,HH,0.0
8575512,1990-06-18 04:00,1990-06-18 08:00,1990-06-18 05:48,0.081,HH,4.0
8575512,1990-06-19 04:00,1990-06-19 09:00,1990-06-19 06:30,0.191,HH,5.0
8575512,1990-06-21 07:00,1990-06-21 11:00,1990-06-21 08:42,0.163,HH,4.0
8575512,1990-06-22 08:00,1990-06-22 11:00,1990-06-22 09:30,0.099,HH,3.0
8575512,1990-06-23 08:00,1990-06-23 13:00,1990-06-23 10:30,0.206,HH,5.0
8575512,1990-06-24 09:00,1990-06-24 13:00,1990-06-24 11:30,0.142,HH,4.0
8575512,1990-06-25 12:00,1990-06-25 13:00,1990-06-25 12:18,0.038,HH,1.0
8575512,1990-06-27 13:00,1990-06-27 14:00,1990-06-27 13:42,0.041,HH,1.0
8575512,1990-07-03 06:00,1990-07-03 11:00,1990-07-03 07:48,0.124,HH,5.0
8575512,1990-07-03 16:00,1990-07-03 20:00,1990-07-03 18:24,0.078,H,4.0
8575512,1990-07-04 04:00,1990-07-04 13:00,1990-07-04 07:36,0.252,HH,9.0
8575512,1990-07-07 08:00,1990-07-07 13:00,1990-07-07 10:06,0.124,HH,5.0
8575512,1990-07-08 08:00,1990-07-08 13:00,1990-07-08 10:30,0.166,HH,5.0
8575512,1990-07-09 08:00,1990-07-09 14:00,1990-07-09 10:42,0.166,HH,6.0
8575512,1990-07-13 01:00,1990-07-13 03:00,1990-07-13 02:00,0.069,HH,2.0
8575512,1990-07-14 12:00,1990-07-14 17:00,1990-07-14 14:24,0.142,H,5.0
8575512,1990-07-14 23:00,1990-07-15 07:00,1990-07-15 02:54,0.242,HH,8.0
8575512,1990-07-15 12:00,1990-07-15 17:00,1990-07-15 15:30,0.087,H,5.0
8575512,1990-07-16 01:00,1990-07-16 07:00,1990-07-16 03:36,0.151,HH,6.0
8575512,1990-07-19 07:00,1990-07-19 08:00,1990-07-19 07:30,0.038,HH,1.0
8575512,1990-07-20 08:00,1990-07-20 09:00,1990-07-20 08:24,0.020,HH,1.0
8575512,1990-07-23 09:00,1990-07-23 13:00,1990-07-23 10:54,0.172,HH,4.0
8575512,1990-07-23 22:00,1990-07-24 00:00,1990-07-23 22:42,0.029,HH,2.0
8575512,1990-07-29 14:00,1990-07-29 15:00,1990-07-29 14:54,0.017,HH,1.0
8575512,1990-07-30 02:00,1990-07-30 08:00,1990-07-30 04:24,0.139,HH,6.0
8575512,1990-07-30 13:00,1990-07-30 17:00,1990-07-30 15:12,0.053,H,4.0
8575512,1990-07-31 03:00,1990-07-31 10:00,1990-07-31 05:30,0.145,HH,7.0
8575512,1990-07-31 13:00,1990-07-31 18:00,1990-07-31 16:00,0.078,H,5.0
8575512,1990-08-02 06:00,1990-08-02 08:00,1990-08-02 07:18,0.047,HH,2.0
8575512,1990-08-03 07:00,1990-08-03 09:00,1990-08-03 08:00,0.026,HH,2.0
8575512,1990-08-05 07:00,1990-08-05 13:00,1990-08-05 10:00,0.160,HH,6.0
8575512,1990-08-05 18:00,1990-08-06 00:00,1990-08-05 21:12,0.124,H,6.0
8575512,1990-08-06 06:00,1990-08-06 13:00,1990-08-06 09:24,0.270,HH,7.0
8575512,1990-08-11 00:00,1990-08-11 02:00,1990-08-11 01:12,0.035,HH,2.0
8575512,1990-08-12 01:00,1990-08-12 03:00,1990-08-12 01:36,0.053,HH,2.0
8575512,1990-08-14 02:00,1990-08-14 07:00,1990-08-14 03:54,0.181,HH,5.0
8575512,1990-08-16 04:00,1990-08-16 08:00,1990-08-16 06:06,0.105,HH,4.0
8575512,1990-08-17 07:00,1990-08-17 08:00,1990-08-17 07:36,0.026,HH,1.0
8575512,1990-08-18 07:00,1990-08-18 10:00,1990-08-18 08:12,0.075,HH,3.0
8575512,1990-08-19 08:00,1990-08-19 11:00,1990-08-19 09:00,0.111,HH,3.0
8575512,1990-08-21 09:00,1990-08-21 13:00,1990-08-21 10:24,0.111,HH,4.0
8575512,1990-08-21 20:00,1990-08-22 02:00,1990-08-21 22:48,0.212,H,6.0
8575512,1990-08-22 07:00,1990-08-22 16:00,1990-08-22 11:12,0.300,HH,9.0
8575512,1990-08-22 19:00,1990-08-23 03:00,1990-08-22 23:24,0.282,HH,8.0
8575512,1990-08-23 08:00,1990-08-23 16:00,1990-08-23 11:36,0.264,H,8.0
8575512,1990-08-23 20:00,1990-08-24 05:00,1990-08-24 00:06,0.285,HH,9.0
8575512,1990-08-24 09:00,1990-08-24 15:00,1990-08-24 12:00,0.178,H,6.0
8575512,1990-08-24 22:00,1990-08-25 03:00,1990-08-25 00:48,0.145,HH,5.0
8575512,1990-08-25 11:00,1990-08-25 14:00,1990-08-25 12:42,0.056,H,3.0
8575512,1990-08-26 00:00,1990-08-26 04:00,1990-08-26 01:36,0.117,HH,4.0
8575512,1990-08-28 04:00,1990-08-28 04:00,1990-08-28 04:00,0.002,HH,0.0
8575512,1990-08-29 02:00,1990-08-29 08:00,1990-08-29 04:42,0.114,HH,6.0
8575512,1990-08-30 03:00,1990-08-30 07:00,1990-08-30 05:48,0.114,HH,4.0
8575512,1990-08-31 06:00,1990-08-31 08:00,1990-08-31 07:00,0.029,H,2.0
8575512,1990-08-31 16:00,1990-08-31 19:00,1990-08-31 17:30,0.032,HH,3.0
8575512,1990-09-01 04:00,1990-09-01 10:00,1990-09-01 07:00,0.151,HH,6.0
8575512,1990-09-02 07:00,1990-09-02 09:00,1990-09-02 07:54,0.032,HH,2.0
8575512,1990-09-03 08:00,1990-09-03 09:00,1990-09-03 08:18,0.026,HH,1.0
8575512,1990-09-04 09:00,1990-09-04 12:00,1990-09-04 10:18,0.066,H,3.0
8575512,1990-09-04 19:00,1990-09-05 00:00,1990-09-04 21:18,0.142,HH,5.0
8575512,1990-09-05 06:00,1990-09-05 14:00,1990-09-05 09:48,0.261,HH,8.0
8575512,1990-09-05 19:00,1990-09-06 01:00,1990-09-05 22:06,0.166,H,6.0
8575512,1990-09-06 08:00,1990-09-06 13:00,1990-09-06 10:24,0.151,HH,5.0
8575512,1990-09-07 10:00,1990-09-07 12:00,1990-09-07 11:12,0.066,H,2.0
8575512,1990-09-07 22:00,1990-09-08 01:00,1990-09-07 23:36,0.096,HH,3.0
8575512,1990-09-09 00:00,1990-09-09 03:00,1990-09-09 01:24,0.081,HH,3.0
8575512,1990-09-09 09:00,1990-09-09 16:00,1990-09-09 12:24,0.224,H,7.0
8575512,1990-09-09 21:00,1990-09-10 16:00,1990-09-10 01:12,0.340,HH,19.0
8575512,1990-09-11 01:00,1990-09-11 04:00,1990-09-11 02:24,0.063,H,3.0
8575512,1990-09-12 03:00,1990-09-12 05:00,1990-09-12 03:48,0.041,HH,2.0
8575512,1990-09-13 03:00,1990-09-13 07:00,1990-09-13 05:00,0.099,HH,4.0
8575512,1990-09-14 04:00,1990-09-14 09:00,1990-09-14 06:00,0.130,HH,5.0
8575512,1990-09-14 16:00,1990-09-14 19:00,1990-09-14 17:30,0.044,H,3.0
8575512,1990-09-15 04:00,1990-09-15 11:00,1990-09-15 07:00,0.184,HH,7.0
8575512,1990-09-16 19:00,1990-09-16 21:00,1990-09-16 20:12,0.044,HH,2.0
8575512,1990-09-19 21:00,1990-09-20 01:00,1990-09-19 22:48,0.111,HH,4.0
8575512,1990-09-20 08:00,1990-09-20 11:00,1990-09-20 10:12,0.069,H,3.0
8575512,1990-09-21 23:00,1990-09-22 02:00,1990-09-22 00:12,0.084,H,3.0
8575512,1990-09-22 09:00,1990-09-22 16:00,1990-09-22 12:54,0.148,HH,7.0
8575512,1990-09-22 20:00,1990-09-23 02:00,1990-09-22 23:36,0.160,HH,6.0
8575512,1990-09-28 05:00,1990-09-28 06:00,1990-09-28 05:30,0.008,HH,1.0
8575512,1990-10-02 06:00,1990-10-02 10:00,1990-10-02 08:06,0.105,HH,4.0
8575512,1990-10-04 09:00,1990-10-04 10:00,1990-10-04 09:36,0.026,H,1.0
8575512,1990-10-04 19:00,1990-10-05 00:00,1990-10-04 21:42,0.224,HH,5.0
8575512,1990-10-08 00:00,1990-10-08 01:00,1990-10-08 00:36,0.020,HH,1.0
8575512,1990-10-10 02:00,1990-10-10 04:00,1990-10-10 02:48,0.066,HH,2.0
8575512,1990-10-11 02:00,1990-10-11 06:00,1990-10-11 04:12,0.090,HH,4.0
8575512,1990-10-11 12:00,1990-10-11 20:00,1990-10-11 15:36,0.261,HH,8.0
8575512,1990-10-12 00:00,1990-10-12 08:00,1990-10-12 04:24,0.212,H,8.0
8575512,1990-10-12 16:00,1990-10-12 17:00,1990-10-12 16:30,0.014,H,1.0
8575512,1990-10-13 03:00,1990-10-13 09:00,1990-10-13 05:54,0.157,HH,6.0
8575512,1990-10-13 16:00,1990-10-13 20:00,1990-10-13 17:54,0.093,H,4.0
8575512,1990-10-14 05:00,1990-10-14 09:00,1990-10-14 06:36,0.105,HH,4.0
8575512,1990-10-15 07:00,1990-10-15 09:00,1990-10-15 08:00,0.056,HH,2.0
8575512,1990-10-17 21:00,1990-10-17 23:00,1990-10-17 21:48,0.072,H,2.0
8575512,1990-10-18 08:00,1990-10-18 12:00,1990-10-18 09:54,0.099,HH,4.0
8575512,1990-10-18 19:00,1990-10-19 02:00,1990-10-18 22:36,0.233,HH,7.0
8575512,1990-10-22 23:00,1990-10-23 02:00,1990-10-23 00:30,0.096,HH,3.0
8575512,1990-10-23 13:00,1990-10-23 14:00,1990-10-23 13:30,0.017,H,1.0
8575512,1990-10-23 21:00,1990-10-24 04:00,1990-10-24 01:00,0.227,HH,7.0
8575512,1990-10-27 23:00,1990-10-28 22:00,1990-10-28 15:24,0.441,HH,23.0
8575512,1990-10-30 18:00,1990-10-30 20:00,1990-10-30 18:54,0.060,H,2.0
8575512,1990-10-31 05:00,1990-10-31 09:00,1990-10-31 07:00,0.111,HH,4.0
8575512,1990-11-01 18:00,1990-11-01 23:00,1990-11-01 20:36,0.130,HH,5.0
8575512,1990-11-02 21:00,1990-11-02 23:00,1990-11-02 21:30,0.050,HH,2.0
8575512,1990-11-04 22:00,1990-11-05 01:00,1990-11-04 23:24,0.066,HH,3.0
8575512,1990-11-05 21:00,1990-11-06 05:00,1990-11-06 00:18,0.258,HH,8.0
8575512,1990-11-06 09:00,1990-11-06 13:00,1990-11-06 10:36,0.099,HH,4.0
8575512,1990-11-10 02:00,1990-11-10 23:00,1990-11-10 17:00,0.358,HH,21.0
8575512,1990-11-19 21:00,1990-11-20 03:00,1990-11-19 23:30,0.194,HH,6.0
8575512,1990-11-20 10:00,1990-11-20 12:00,1990-11-20 11:12,0.023,H,2.0
8575512,1990-11-20 22:00,1990-11-21 02:00,1990-11-21 00:06,0.090,HH,4.0
8575512,1990-11-23 00:00,1990-11-23 15:00,1990-11-23 02:00,0.127,HH,15.0
8575512,1990-11-24 00:00,1990-11-24 05:00,1990-11-24 02:12,0.136,HH,5.0
8575512,1990-12-01 19:00,1990-12-01 22:00,1990-12-01 21:00,0.090,HH,3.0
8575512,1990-12-03 21:00,1990-12-04 16:00,1990-12-04 11:24,0.389,HH,19.0
8575512,1990-12-04 21:00,1990-12-05 01:00,1990-12-04 23:48,0.066,H,4.0
8575512,1990-12-10 04:00,1990-12-10 05:00,1990-12-10 04:36,0.032,HH,1.0
8575512,1990-12-12 18:00,1990-12-12 20:00,1990-12-12 19:00,0.038,HH,2.0
8575512,1990-12-18 21:00,1990-12-19 01:00,1990-12-18 22:36,0.127,HH,4.0
8575512,1990-12-22 00:00,1990-12-22 02:00,1990-12-22 00:54,0.044,HH,2.0
8575512,1990-12-29 19:00,1990-12-29 23:00,1990-12-29 20:36,0.117,HH,4.0
8575512,1994-03-31 12:42,1994-03-31 13:48,1994-03-31 13:18,0.020,HH,1.1
8575512,1994-04-03 13:18,1994-04-03 20:00,1994-04-03 16:24,0.148,HH,6.7
8575512,1994-04-04 03:18,1994-04-04 03:30,1994-04-04 03:24,0.002,H,0.2
8575512,1994-04-05 18:18,1994-04-05 19:06,1994-04-05 18:30,0.017,H,0.8
8575512,1994-04-06 04:48,1994-04-06 09:36,1994-04-06 07:00,0.105,HH,4.8
8575512,1994-04-06 17:12,1994-04-06 21:00,1994-04-06 19:24,0.087,HH,3.8
8575512,1994-04-10 08:12,1994-04-10 11:42,1994-04-10 10:12,0.069,HH,3.5
8575512,1994-04-13 23:06,1994-04-14 01:48,1994-04-14 00:12,0.072,HH,2.7
8575512,1994-04-15 12:00,1994-04-15 13:18,1994-04-15 12:30,0.020,HH,1.3
8575512,1994-04-23 08:00,1994-04-23 08:18,1994-04-23 08:06,-0.001,HH,0.3
8575512,1994-04-24 06:18,1994-04-24 11:36,1994-04-24 08:54,0.154,HH,5.3
8575512,1994-04-26 09:24,1994-04-26 11:24,1994-04-26 10:24,0.032,HH,2.0
8575512,1994-04-27 07:48,1994-04-27 14:36,1994-04-27 11:06,0.255,HH,6.8
8575512,1996-01-02 17:42,1996-01-02 23:42,1996-01-02 20:30,0.121,HH,6.0
8575512,1996-01-03 05:12,1996-01-03 10:12,1996-01-03 08:00,0.084,H,5.0
8575512,1996-01-03 16:00,1996-01-04 02:36,1996-01-03 20:48,0.351,HH,10.6
8575512,1996-01-05 20:54,1996-01-05 22:48,1996-01-05 21:54,0.018,HH,1.9
8575512,1996-01-09 20:42,1996-01-10 04:42,1996-01-10 00:12,0.264,HH,8.0
8575512,1996-01-12 13:06,1996-01-12 14:06,1996-01-12 13:36,0.011,H,1.0
8575512,1996-01-12 22:24,1996-01-13 05:48,1996-01-13 01:48,0.187,HH,7.4
8575512,1996-01-14 13:42,1996-01-14 18:36,1996-01-14 16:18,0.089,HH,4.9
8575512,1996-01-17 17:24,1996-01-17 22:00,1996-01-17 19:30,0.104,HH,4.6
8575512,1996-01-19 08:36,1996-01-19 09:30,1996-01-19 09:18,0.006,HH,0.9
8575512,1996-01-19 15:12,1996-01-20 01:18,1996-01-19 20:06,0.497,HH,10.1
8575512,1996-01-22 21:24,1996-01-23 03:06,1996-01-23 00:06,0.148,HH,5.7
8575512,1996-01-23 10:06,1996-01-23 14:06,1996-01-23 12:12,0.088,H,4.0
8575512,1996-01-23 21:48,1996-01-24 03:24,1996-01-24 00:30,0.147,H,5.6
8575512,1996-01-24 10:18,1996-01-24 17:12,1996-01-24 13:48,0.191,HH,6.9
8575512,1996-01-24 20:48,1996-01-25 03:12,1996-01-25 00:18,0.159,HH,6.4
8575512,1996-01-27 13:48,1996-01-28 03:42,1996-01-27 20:24,0.269,HH,13.9
8575512,1996-02-01 18:36,1996-02-01 22:54,1996-02-01 20:42,0.082,HH,4.3
8575512,1996-02-14 15:48,1996-02-14 19:06,1996-02-14 17:30,0.045,HH,3.3
8575512,1996-02-16 05:54,1996-02-16 08:30,1996-02-16 07:06,0.041,HH,2.6
8575512,1996-02-18 07:30,1996-02-18 10:18,1996-02-18 09:00,0.048,HH,2.8
8575512,1996-02-21 10:30,1996-02-21 12:24,1996-02-21 11:30,0.022,HH,1.9
8575512,1996-02-24 13:06,1996-02-24 15:12,1996-02-24 14:06,0.034,HH,2.1
8575512,1996-02-28 04:42,1996-02-28 06:42,1996-02-28 05:48,0.020,H,2.0
8575512,1996-02-28 16:06,1996-02-28 19:42,1996-02-28 18:12,0.056,HH,3.6
8575512,1996-03-02 07:12,1996-03-02 09:18,1996-03-02 08:18,0.016,H,2.1
8575512,1996-03-02 19:18,1996-03-02 22:48,1996-03-02 21:06,0.048,HH,3.5
8575512,1996-03-03 05:12,1996-03-03 12:36,1996-03-03 09:24,0.184,HH,7.4
8575512,1996-03-13 13:24,1996-03-13 19:36,1996-03-13 16:18,0.148,HH,6.2
8575512,1996-03-14 16:06,1996-03-14 19:48,1996-03-14 18:00,0.066,HH,3.7
8575512,1996-03-15 17:12,1996-03-15 21:00,1996-03-15 19:00,0.076,HH,3.8
8575512,1996-03-17 07:24,1996-03-17 09:00,1996-03-17 08:18,0.012,HH,1.6
